Time	Channel A	Channel B
(ms)	(V)	(V)

-4.89020590	3.88882100	2.61879300
-4.89004590	3.88882100	2.61879300
-4.88988590	3.88882100	2.61879300
-4.88972590	3.88882100	2.61879300
-4.88956590	3.88882100	2.61879300
-4.88940590	3.88882100	2.61879300
-4.88924590	3.88882100	2.61879300
-4.88908590	3.88882100	2.61879300
-4.88892590	3.88882100	2.61879300
-4.88876590	3.88882100	2.61879300
-4.88860590	3.88882100	2.61879300
-4.88844590	3.88882100	2.61879300
-4.88828590	3.88882100	2.61879300
-4.88812590	3.88882100	2.61879300
-4.88796590	3.88882100	2.61879300
-4.88780590	3.88882100	2.61879300
-4.88764590	3.88882100	2.61879300
-4.88748590	3.88882100	2.61879300
-4.88732590	3.88882100	2.61879300
-4.88716590	3.88882100	2.61879300
-4.88700590	3.88882100	2.61879300
-4.88684590	3.88882100	2.61879300
-4.88668590	3.88882100	2.61879300
-4.88652590	3.88882100	2.61879300
-4.88636590	3.88882100	2.61879300
-4.88620590	3.88882100	2.61879300
-4.88604590	3.88882100	2.61879300
-4.88588590	3.88882100	2.61879300
-4.88572590	3.88882100	2.61879300
-4.88556590	3.88882100	2.61879300
-4.88540590	3.84914700	2.61879300
-4.88524590	3.88882100	2.61879300
-4.88508590	3.88882100	2.61879300
-4.88492590	3.88882100	2.61879300
-4.88476590	3.88882100	2.61879300
-4.88460590	3.88882100	2.61879300
-4.88444590	3.88882100	2.61879300
-4.88428590	3.88882100	2.61879300
-4.88412590	3.88882100	2.61879300
-4.88396590	3.88882100	2.61879300
-4.88380590	3.88882100	2.61879300
-4.88364590	3.88882100	2.61879300
-4.88348590	3.88882100	2.61879300
